"","key","value"
"3397","Credit_History","0"
"3398","Credit_History","1"
"3399","Credit_History","1"
"3400","Credit_History","1"
"3401","Credit_History","1"
"3402","Credit_History","1"
"3403","Credit_History","1"
"3404","Credit_History","1"
"3405","Credit_History","1"
"3406","Credit_History","1"
"3407","Credit_History","1"
"3408","Credit_History","1"
"3409","Credit_History","0"
"3410","Credit_History","1"
"3411","Credit_History","1"
"3412","Credit_History","1"
"3413","Credit_History","1"
"3414","Credit_History","1"
"3415","Credit_History","1"
"3416","Credit_History","1"
"3417","Credit_History","0"
"3418","Credit_History","1"
"3419","Credit_History",NA
"3420","Credit_History","1"
"3421","Credit_History","1"
"3422","Credit_History","1"
"3423","Credit_History","1"
"3424","Credit_History","0"
"3425","Credit_History","1"
"3426","Credit_History","1"
"3427","Credit_History","1"
"3428","Credit_History","1"
"3429","Credit_History","0"
"3430","Credit_History","1"
"3431","Credit_History","1"
"3432","Credit_History","1"
"3433","Credit_History","1"
"3434","Credit_History",NA
"3435","Credit_History","1"
"3436","Credit_History","1"
"3437","Credit_History","1"
"3438","Credit_History","0"
"3439","Credit_History","1"
"3440","Credit_History","1"
"3441","Credit_History","1"
"3442","Credit_History","1"
"3443","Credit_History","1"
"3444","Credit_History","0"
"3445","Credit_History","1"
"3446","Credit_History","1"
"3447","Credit_History","1"
"3448","Credit_History",NA
"3449","Credit_History","1"
"3450","Credit_History","1"
"3451","Credit_History","1"
"3452","Credit_History","1"
"3453","Credit_History","1"
"3454","Credit_History","1"
"3455","Credit_History","1"
"3456","Credit_History","1"
"3457","Credit_History","1"
"3458","Credit_History","0"
"3459","Credit_History","1"
"3460","Credit_History","1"
"3461","Credit_History","1"
"3462","Credit_History","1"
"3463","Credit_History",NA
"3464","Credit_History","1"
"3465","Credit_History","1"
"3466","Credit_History",NA
"3467","Credit_History","0"
"3468","Credit_History","1"
"3469","Credit_History","1"
"3470","Credit_History","0"
"3471","Credit_History","0"
"3472","Credit_History","1"
"3473","Credit_History","1"
"3474","Credit_History","1"
"3475","Credit_History","1"
"3476","Credit_History","1"
"3477","Credit_History","1"
"3478","Credit_History","1"
"3479","Credit_History","0"
"3480","Credit_History","0"
"3481","Credit_History","1"
"3482","Credit_History",NA
"3483","Credit_History","0"
"3484","Credit_History","1"
"3485","Credit_History","0"
"3486","Credit_History","1"
"3487","Credit_History","1"
"3488","Credit_History","1"
"3489","Credit_History","1"
"3490","Credit_History","1"
"3491","Credit_History","1"
"3492","Credit_History","0"
"3493","Credit_History","1"
"3494","Credit_History","0"
"3495","Credit_History","1"
"3496","Credit_History","1"
"3497","Credit_History","1"
"3498","Credit_History","1"
"3499","Credit_History","1"
"3500","Credit_History","1"
"3501","Credit_History","1"
"3502","Credit_History","0"
"3503","Credit_History","1"
"3504","Credit_History","1"
"3505","Credit_History","1"
"3506","Credit_History","1"
"3507","Credit_History","1"
"3508","Credit_History","1"
"3509","Credit_History","0"
"3510","Credit_History","1"
"3511","Credit_History","1"
"3512","Credit_History","1"
"3513","Credit_History","1"
"3514","Credit_History","1"
"3515","Credit_History",NA
"3516","Credit_History","1"
"3517","Credit_History","1"
"3518","Credit_History","1"
"3519","Credit_History","0"
"3520","Credit_History",NA
"3521","Credit_History","0"
"3522","Credit_History",NA
"3523","Credit_History","0"
"3524","Credit_History","0"
"3525","Credit_History","1"
"3526","Credit_History","1"
"3527","Credit_History","1"
"3528","Credit_History","1"
"3529","Credit_History","1"
"3530","Credit_History","1"
"3531","Credit_History",NA
"3532","Credit_History","1"
"3533","Credit_History","1"
"3534","Credit_History","1"
"3535","Credit_History","0"
"3536","Credit_History","1"
"3537","Credit_History","0"
"3538","Credit_History","1"
"3539","Credit_History","1"
"3540","Credit_History","1"
"3541","Credit_History","1"
"3542","Credit_History","0"
"3543","Credit_History","1"
"3544","Credit_History",NA
"3545","Credit_History","1"
"3546","Credit_History","1"
"3547","Credit_History","1"
"3548","Credit_History","0"
"3549","Credit_History","1"
"3550","Credit_History","1"
"3551","Credit_History","1"
"3552","Credit_History","1"
"3553","Credit_History","1"
"3554","Credit_History","1"
"3555","Credit_History","1"
"3556","Credit_History","1"
"3557","Credit_History","0"
"3558","Credit_History","1"
"3559","Credit_History","1"
"3560","Credit_History","1"
"3561","Credit_History",NA
"3562","Credit_History",NA
"3563","Credit_History","1"
"3564","Credit_History","1"
"3565","Credit_History","0"
"3566","Credit_History","1"
"3567","Credit_History","1"
"3568","Credit_History",NA
"3569","Credit_History","1"
"3570","Credit_History","0"
"3571","Credit_History","1"
"3572","Credit_History","1"
"3573","Credit_History","1"
"3574","Credit_History",NA
"3575","Credit_History","1"
"3576","Credit_History","1"
"3577","Credit_History",NA
"3578","Credit_History","1"
"3579","Credit_History","1"
"3580","Credit_History","1"
"3581","Credit_History","1"
"3582","Credit_History","1"
"3583","Credit_History","1"
"3584","Credit_History","1"
"3585","Credit_History","1"
"3586","Credit_History","1"
"3587","Credit_History","1"
"3588","Credit_History","0"
"3589","Credit_History","1"
"3590","Credit_History","1"
"3591","Credit_History","1"
"3592","Credit_History","1"
"3593","Credit_History","1"
"3594","Credit_History","1"
"3595","Credit_History","1"
"3596","Credit_History","1"
"3597","Credit_History","1"
"3598","Credit_History","0"
"3599","Credit_History","1"
"3600","Credit_History","1"
"3601","Credit_History",NA
"3602","Credit_History","1"
"3603","Credit_History","0"
"3604","Credit_History",NA
"3605","Credit_History","1"
"3606","Credit_History","1"
"3607","Credit_History","1"
"3608","Credit_History","1"
"3609","Credit_History","1"
"3610","Credit_History","1"
"3611","Credit_History","1"
"3612","Credit_History","0"
"3613","Credit_History","1"
"3614","Credit_History","1"
"3615","Credit_History",NA
"3616","Credit_History","1"
"3617","Credit_History","1"
"3618","Credit_History","1"
"3619","Credit_History","0"
"3620","Credit_History","1"
"3621","Credit_History","0"
"3622","Credit_History","1"
"3623","Credit_History","1"
"3624","Credit_History","0"
"3625","Credit_History","0"
"3626","Credit_History","1"
"3627","Credit_History",NA
"3628","Credit_History","1"
"3629","Credit_History","1"
"3630","Credit_History","1"
"3631","Credit_History","1"
"3632","Credit_History","1"
"3633","Credit_History","1"
"3634","Credit_History","1"
"3635","Credit_History","0"
"3636","Credit_History",NA
"3637","Credit_History","1"
"3638","Credit_History","0"
"3639","Credit_History","1"
"3640","Credit_History","0"
"3641","Credit_History","1"
"3642","Credit_History","0"
"3643","Credit_History","1"
"3644","Credit_History","1"
"3645","Credit_History","1"
"3646","Credit_History","1"
"3647","Credit_History","0"
"3648","Credit_History","1"
"3649","Credit_History","1"
"3650","Credit_History","1"
"3651","Credit_History","1"
"3652","Credit_History","1"
"3653","Credit_History","1"
"3654","Credit_History",NA
"3655","Credit_History","0"
"3656","Credit_History","1"
"3657","Credit_History","1"
"3658","Credit_History","1"
"3659","Credit_History","1"
"3660","Credit_History","0"
"3661","Credit_History","1"
"3662","Credit_History","1"
"3663","Credit_History","1"
"3664","Credit_History","1"
"3665","Credit_History","1"
"3666","Credit_History","1"
"3667","Credit_History","1"
"3668","Credit_History","0"
"3669","Credit_History","1"
"3670","Credit_History","1"
"3671","Credit_History",NA
"3672","Credit_History","1"
"3673","Credit_History","1"
"3674","Credit_History","1"
"3675","Credit_History","1"
"3676","Credit_History","1"
"3677","Credit_History","1"
"3678","Credit_History","1"
"3679","Credit_History","1"
"3680","Credit_History","1"
"3681","Credit_History","1"
"3682","Credit_History","1"
"3683","Credit_History","1"
"3684","Credit_History","0"
"3685","Property_Area","Urban"
"3686","Property_Area","Rural"
"3687","Property_Area","Urban"
"3688","Property_Area","Urban"
"3689","Property_Area","Urban"
"3690","Property_Area","Urban"
"3691","Property_Area","Urban"
"3692","Property_Area","Semiurban"
"3693","Property_Area","Urban"
"3694","Property_Area","Semiurban"
"3695","Property_Area","Urban"
"3696","Property_Area","Urban"
"3697","Property_Area","Urban"
"3698","Property_Area","Rural"
"3699","Property_Area","Urban"
"3700","Property_Area","Urban"
"3701","Property_Area","Urban"
"3702","Property_Area","Urban"
"3703","Property_Area","Rural"
"3704","Property_Area","Urban"
"3705","Property_Area","Urban"
"3706","Property_Area","Urban"
"3707","Property_Area","Semiurban"
"3708","Property_Area","Rural"
"3709","Property_Area","Semiurban"
"3710","Property_Area","Semiurban"
"3711","Property_Area","Semiurban"
"3712","Property_Area","Urban"
"3713","Property_Area","Urban"
"3714","Property_Area","Semiurban"
"3715","Property_Area","Urban"
"3716","Property_Area","Urban"
"3717","Property_Area","Rural"
"3718","Property_Area","Semiurban"
"3719","Property_Area","Rural"
"3720","Property_Area","Urban"
"3721","Property_Area","Urban"
"3722","Property_Area","Semiurban"
"3723","Property_Area","Urban"
"3724","Property_Area","Semiurban"
"3725","Property_Area","Urban"
"3726","Property_Area","Urban"
"3727","Property_Area","Urban"
"3728","Property_Area","Semiurban"
"3729","Property_Area","Urban"
"3730","Property_Area","Urban"
"3731","Property_Area","Urban"
"3732","Property_Area","Urban"
"3733","Property_Area","Urban"
"3734","Property_Area","Semiurban"
"3735","Property_Area","Semiurban"
"3736","Property_Area","Semiurban"
"3737","Property_Area","Semiurban"
"3738","Property_Area","Urban"
"3739","Property_Area","Urban"
"3740","Property_Area","Semiurban"
"3741","Property_Area","Semiurban"
"3742","Property_Area","Rural"
"3743","Property_Area","Urban"
"3744","Property_Area","Urban"
"3745","Property_Area","Urban"
"3746","Property_Area","Urban"
"3747","Property_Area","Rural"
"3748","Property_Area","Rural"
"3749","Property_Area","Semiurban"
"3750","Property_Area","Semiurban"
"3751","Property_Area","Urban"
"3752","Property_Area","Urban"
"3753","Property_Area","Urban"
"3754","Property_Area","Semiurban"
"3755","Property_Area","Urban"
"3756","Property_Area","Semiurban"
"3757","Property_Area","Semiurban"
"3758","Property_Area","Semiurban"
"3759","Property_Area","Semiurban"
"3760","Property_Area","Urban"
"3761","Property_Area","Urban"
"3762","Property_Area","Urban"
"3763","Property_Area","Semiurban"
"3764","Property_Area","Semiurban"
"3765","Property_Area","Semiurban"
"3766","Property_Area","Semiurban"
"3767","Property_Area","Urban"
"3768","Property_Area","Semiurban"
"3769","Property_Area","Urban"
"3770","Property_Area","Semiurban"
"3771","Property_Area","Semiurban"
"3772","Property_Area","Semiurban"
"3773","Property_Area","Urban"
"3774","Property_Area","Semiurban"
"3775","Property_Area","Semiurban"
"3776","Property_Area","Semiurban"
"3777","Property_Area","Urban"
"3778","Property_Area","Semiurban"
"3779","Property_Area","Semiurban"
"3780","Property_Area","Urban"
"3781","Property_Area","Semiurban"
"3782","Property_Area","Semiurban"
"3783","Property_Area","Semiurban"
"3784","Property_Area","Semiurban"
"3785","Property_Area","Urban"
"3786","Property_Area","Semiurban"
"3787","Property_Area","Urban"
"3788","Property_Area","Semiurban"
"3789","Property_Area","Urban"
"3790","Property_Area","Urban"
"3791","Property_Area","Urban"
"3792","Property_Area","Rural"
"3793","Property_Area","Urban"
"3794","Property_Area","Semiurban"
"3795","Property_Area","Urban"
"3796","Property_Area","Semiurban"
"3797","Property_Area","Rural"
"3798","Property_Area","Semiurban"
"3799","Property_Area","Semiurban"
"3800","Property_Area","Rural"
"3801","Property_Area","Semiurban"
"3802","Property_Area","Urban"
"3803","Property_Area","Rural"
"3804","Property_Area","Urban"
"3805","Property_Area","Rural"
"3806","Property_Area","Semiurban"
"3807","Property_Area","Semiurban"
"3808","Property_Area","Semiurban"
"3809","Property_Area","Rural"
"3810","Property_Area","Rural"
"3811","Property_Area","Rural"
"3812","Property_Area","Rural"
"3813","Property_Area","Urban"
"3814","Property_Area","Rural"
"3815","Property_Area","Urban"
"3816","Property_Area","Urban"
"3817","Property_Area","Semiurban"
"3818","Property_Area","Semiurban"
"3819","Property_Area","Semiurban"
"3820","Property_Area","Semiurban"
"3821","Property_Area","Rural"
"3822","Property_Area","Urban"
"3823","Property_Area","Semiurban"
"3824","Property_Area","Rural"
"3825","Property_Area","Rural"
"3826","Property_Area","Urban"
"3827","Property_Area","Semiurban"
"3828","Property_Area","Semiurban"
"3829","Property_Area","Urban"
"3830","Property_Area","Semiurban"
"3831","Property_Area","Urban"
"3832","Property_Area","Urban"
"3833","Property_Area","Rural"
"3834","Property_Area","Semiurban"
"3835","Property_Area","Rural"
"3836","Property_Area","Rural"
"3837","Property_Area","Urban"
"3838","Property_Area","Rural"
"3839","Property_Area","Urban"
"3840","Property_Area","Semiurban"
"3841","Property_Area","Rural"
"3842","Property_Area","Urban"
"3843","Property_Area","Rural"
"3844","Property_Area","Semiurban"
"3845","Property_Area","Semiurban"
"3846","Property_Area","Urban"
"3847","Property_Area","Semiurban"
"3848","Property_Area","Rural"
"3849","Property_Area","Urban"
"3850","Property_Area","Rural"
"3851","Property_Area","Rural"
"3852","Property_Area","Rural"
"3853","Property_Area","Semiurban"
"3854","Property_Area","Semiurban"
"3855","Property_Area","Rural"
"3856","Property_Area","Urban"
"3857","Property_Area","Rural"
"3858","Property_Area","Semiurban"
"3859","Property_Area","Semiurban"
"3860","Property_Area","Rural"
"3861","Property_Area","Rural"
"3862","Property_Area","Semiurban"
"3863","Property_Area","Semiurban"
"3864","Property_Area","Urban"
"3865","Property_Area","Urban"
"3866","Property_Area","Rural"
"3867","Property_Area","Semiurban"
"3868","Property_Area","Semiurban"
"3869","Property_Area","Semiurban"
"3870","Property_Area","Semiurban"
"3871","Property_Area","Rural"
"3872","Property_Area","Rural"
"3873","Property_Area","Rural"
"3874","Property_Area","Rural"
"3875","Property_Area","Rural"
"3876","Property_Area","Semiurban"
"3877","Property_Area","Urban"
"3878","Property_Area","Semiurban"
"3879","Property_Area","Rural"
"3880","Property_Area","Semiurban"
"3881","Property_Area","Rural"
"3882","Property_Area","Urban"
"3883","Property_Area","Semiurban"
"3884","Property_Area","Urban"
"3885","Property_Area","Semiurban"
"3886","Property_Area","Semiurban"
"3887","Property_Area","Urban"
"3888","Property_Area","Urban"
"3889","Property_Area","Semiurban"
"3890","Property_Area","Semiurban"
"3891","Property_Area","Urban"
"3892","Property_Area","Rural"
"3893","Property_Area","Urban"
"3894","Property_Area","Semiurban"
"3895","Property_Area","Semiurban"
"3896","Property_Area","Semiurban"
"3897","Property_Area","Urban"
"3898","Property_Area","Rural"
"3899","Property_Area","Urban"
"3900","Property_Area","Semiurban"
"3901","Property_Area","Rural"
"3902","Property_Area","Semiurban"
"3903","Property_Area","Semiurban"
"3904","Property_Area","Semiurban"
"3905","Property_Area","Urban"
"3906","Property_Area","Semiurban"
"3907","Property_Area","Semiurban"
"3908","Property_Area","Semiurban"
"3909","Property_Area","Semiurban"
"3910","Property_Area","Rural"
"3911","Property_Area","Urban"
"3912","Property_Area","Semiurban"
"3913","Property_Area","Semiurban"
"3914","Property_Area","Rural"
"3915","Property_Area","Semiurban"
"3916","Property_Area","Rural"
"3917","Property_Area","Rural"
"3918","Property_Area","Semiurban"
"3919","Property_Area","Semiurban"
"3920","Property_Area","Rural"
"3921","Property_Area","Urban"
"3922","Property_Area","Urban"
"3923","Property_Area","Rural"
"3924","Property_Area","Semiurban"
"3925","Property_Area","Rural"
"3926","Property_Area","Urban"
"3927","Property_Area","Urban"
"3928","Property_Area","Rural"
"3929","Property_Area","Semiurban"
"3930","Property_Area","Urban"
"3931","Property_Area","Urban"
"3932","Property_Area","Urban"
"3933","Property_Area","Semiurban"
"3934","Property_Area","Urban"
"3935","Property_Area","Semiurban"
"3936","Property_Area","Urban"
"3937","Property_Area","Rural"
"3938","Property_Area","Semiurban"
"3939","Property_Area","Urban"
"3940","Property_Area","Rural"
"3941","Property_Area","Rural"
"3942","Property_Area","Urban"
"3943","Property_Area","Rural"
"3944","Property_Area","Semiurban"
"3945","Property_Area","Urban"
"3946","Property_Area","Semiurban"
"3947","Property_Area","Semiurban"
"3948","Property_Area","Rural"
"3949","Property_Area","Semiurban"
"3950","Property_Area","Rural"
"3951","Property_Area","Semiurban"
"3952","Property_Area","Urban"
"3953","Property_Area","Rural"
"3954","Property_Area","Urban"
"3955","Property_Area","Urban"
"3956","Property_Area","Urban"
"3957","Property_Area","Rural"
"3958","Property_Area","Semiurban"
"3959","Property_Area","Semiurban"
"3960","Property_Area","Semiurban"
"3961","Property_Area","Semiurban"
"3962","Property_Area","Urban"
"3963","Property_Area","Semiurban"
"3964","Property_Area","Rural"
"3965","Property_Area","Urban"
"3966","Property_Area","Semiurban"
"3967","Property_Area","Urban"
"3968","Property_Area","Urban"
"3969","Property_Area","Rural"
"3970","Property_Area","Rural"
"3971","Property_Area","Semiurban"
"3972","Property_Area","Rural"
"3973","Property_Area","Semiurban"
"3974","Property_Area","Rural"
"3975","Property_Area","Rural"
"3976","Property_Area","Semiurban"
"3977","Property_Area","Urban"
"3978","Property_Area","Urban"
"3979","Property_Area","Semiurban"
"3980","Property_Area","Urban"
"3981","Property_Area","Semiurban"
"3982","Property_Area","Urban"
"3983","Property_Area","Rural"
"3984","Property_Area","Urban"
"3985","Property_Area","Urban"
"3986","Property_Area","Semiurban"
"3987","Property_Area","Rural"
"3988","Property_Area","Urban"
"3989","Property_Area","Rural"
"3990","Property_Area","Urban"
"3991","Property_Area","Rural"
"3992","Property_Area","Urban"
"3993","Property_Area","Rural"
"3994","Property_Area","Rural"
"3995","Property_Area","Semiurban"
"3996","Property_Area","Semiurban"
"3997","Property_Area","Rural"
"3998","Property_Area","Rural"
"3999","Property_Area","Rural"
"4000","Property_Area","Urban"
"4001","Property_Area","Semiurban"
"4002","Property_Area","Urban"
"4003","Property_Area","Semiurban"
"4004","Property_Area","Rural"
"4005","Property_Area","Semiurban"
"4006","Property_Area","Semiurban"
"4007","Property_Area","Rural"
"4008","Property_Area","Rural"
"4009","Property_Area","Rural"
"4010","Property_Area","Rural"
"4011","Property_Area","Rural"
"4012","Property_Area","Semiurban"
"4013","Property_Area","Urban"
"4014","Property_Area","Urban"
"4015","Property_Area","Urban"
"4016","Property_Area","Semiurban"
"4017","Property_Area","Urban"
"4018","Property_Area","Urban"
"4019","Property_Area","Urban"
"4020","Property_Area","Semiurban"
"4021","Property_Area","Rural"
"4022","Property_Area","Rural"
"4023","Property_Area","Urban"
"4024","Property_Area","Semiurban"
"4025","Property_Area","Rural"
"4026","Property_Area","Rural"
"4027","Property_Area","Urban"
"4028","Property_Area","Semiurban"
"4029","Property_Area","Rural"
"4030","Property_Area","Semiurban"
"4031","Property_Area","Rural"
"4032","Property_Area","Urban"
"4033","Property_Area","Semiurban"
"4034","Property_Area","Rural"
"4035","Property_Area","Semiurban"
"4036","Property_Area","Rural"
"4037","Property_Area","Rural"
"4038","Property_Area","Rural"
"4039","Property_Area","Semiurban"
"4040","Property_Area","Urban"
"4041","Property_Area","Rural"
"4042","Property_Area","Urban"
"4043","Property_Area","Urban"
"4044","Property_Area","Semiurban"
"4045","Property_Area","Semiurban"
"4046","Property_Area","Semiurban"
"4047","Property_Area","Urban"
"4048","Property_Area","Urban"
"4049","Property_Area","Rural"
"4050","Property_Area","Rural"
"4051","Property_Area","Semiurban"
"4052","Property_Area","Rural"
"4053","Property_Area","Semiurban"
"4054","Property_Area","Rural"
"4055","Property_Area","Semiurban"
"4056","Property_Area","Semiurban"
"4057","Property_Area","Rural"
"4058","Property_Area","Urban"
"4059","Property_Area","Urban"
"4060","Property_Area","Urban"
"4061","Property_Area","Rural"
"4062","Property_Area","Semiurban"
"4063","Property_Area","Urban"
"4064","Property_Area","Urban"
"4065","Property_Area","Semiurban"
"4066","Property_Area","Semiurban"
"4067","Property_Area","Urban"
"4068","Property_Area","Urban"
"4069","Property_Area","Urban"
"4070","Property_Area","Urban"
"4071","Property_Area","Semiurban"
"4072","Property_Area","Urban"
"4073","Property_Area","Urban"
"4074","Property_Area","Rural"
"4075","Property_Area","Rural"
"4076","Property_Area","Rural"
"4077","Property_Area","Urban"
"4078","Property_Area","Semiurban"
"4079","Property_Area","Urban"
"4080","Property_Area","Semiurban"
"4081","Property_Area","Urban"
"4082","Property_Area","Urban"
"4083","Property_Area","Rural"
"4084","Property_Area","Semiurban"
"4085","Property_Area","Urban"
"4086","Property_Area","Rural"
"4087","Property_Area","Semiurban"
"4088","Property_Area","Semiurban"
"4089","Property_Area","Rural"
"4090","Property_Area","Semiurban"
"4091","Property_Area","Urban"
"4092","Property_Area","Rural"
"4093","Property_Area","Semiurban"
"4094","Property_Area","Rural"
"4095","Property_Area","Semiurban"
"4096","Property_Area","Urban"
"4097","Property_Area","Rural"
"4098","Property_Area","Rural"
"4099","Property_Area","Semiurban"
"4100","Property_Area","Urban"
"4101","Property_Area","Urban"
"4102","Property_Area","Urban"
"4103","Property_Area","Rural"
"4104","Property_Area","Semiurban"
"4105","Property_Area","Rural"
"4106","Property_Area","Urban"
"4107","Property_Area","Urban"
"4108","Property_Area","Urban"
"4109","Property_Area","Semiurban"
"4110","Property_Area","Rural"
"4111","Property_Area","Rural"
"4112","Property_Area","Semiurban"
"4113","Property_Area","Rural"
"4114","Property_Area","Urban"
"4115","Property_Area","Semiurban"
"4116","Property_Area","Rural"
"4117","Property_Area","Semiurban"
"4118","Property_Area","Semiurban"
"4119","Property_Area","Urban"
"4120","Property_Area","Semiurban"
"4121","Property_Area","Semiurban"
"4122","Property_Area","Urban"
"4123","Property_Area","Urban"
"4124","Property_Area","Rural"
"4125","Property_Area","Semiurban"
"4126","Property_Area","Rural"
"4127","Property_Area","Semiurban"
"4128","Property_Area","Semiurban"
"4129","Property_Area","Rural"
"4130","Property_Area","Rural"
"4131","Property_Area","Rural"
"4132","Property_Area","Rural"
"4133","Property_Area","Rural"
"4134","Property_Area","Semiurban"
"4135","Property_Area","Rural"
"4136","Property_Area","Urban"
"4137","Property_Area","Rural"
"4138","Property_Area","Rural"
"4139","Property_Area","Semiurban"
"4140","Property_Area","Semiurban"
"4141","Property_Area","Urban"
"4142","Property_Area","Urban"
"4143","Property_Area","Rural"
"4144","Property_Area","Semiurban"
"4145","Property_Area","Semiurban"
"4146","Property_Area","Urban"
"4147","Property_Area","Rural"
"4148","Property_Area","Semiurban"
"4149","Property_Area","Semiurban"
"4150","Property_Area","Rural"
"4151","Property_Area","Urban"
"4152","Property_Area","Semiurban"
"4153","Property_Area","Semiurban"
"4154","Property_Area","Urban"
"4155","Property_Area","Semiurban"
"4156","Property_Area","Rural"
"4157","Property_Area","Semiurban"
"4158","Property_Area","Urban"
"4159","Property_Area","Rural"
"4160","Property_Area","Rural"
"4161","Property_Area","Semiurban"
"4162","Property_Area","Semiurban"
"4163","Property_Area","Semiurban"
"4164","Property_Area","Urban"
"4165","Property_Area","Rural"
"4166","Property_Area","Rural"
"4167","Property_Area","Semiurban"
"4168","Property_Area","Semiurban"
"4169","Property_Area","Semiurban"
"4170","Property_Area","Rural"
"4171","Property_Area","Rural"
"4172","Property_Area","Urban"
"4173","Property_Area","Semiurban"
"4174","Property_Area","Urban"
"4175","Property_Area","Semiurban"
"4176","Property_Area","Urban"
"4177","Property_Area","Rural"
"4178","Property_Area","Semiurban"
"4179","Property_Area","Rural"
"4180","Property_Area","Semiurban"
"4181","Property_Area","Rural"
"4182","Property_Area","Urban"
"4183","Property_Area","Semiurban"
"4184","Property_Area","Rural"
"4185","Property_Area","Rural"
"4186","Property_Area","Semiurban"
"4187","Property_Area","Semiurban"
"4188","Property_Area","Rural"
"4189","Property_Area","Semiurban"
"4190","Property_Area","Rural"
"4191","Property_Area","Urban"
"4192","Property_Area","Urban"
"4193","Property_Area","Urban"
"4194","Property_Area","Urban"
"4195","Property_Area","Rural"
"4196","Property_Area","Semiurban"
"4197","Property_Area","Urban"
"4198","Property_Area","Semiurban"
"4199","Property_Area","Rural"
"4200","Property_Area","Rural"
"4201","Property_Area","Semiurban"
"4202","Property_Area","Semiurban"
"4203","Property_Area","Semiurban"
"4204","Property_Area","Rural"
"4205","Property_Area","Semiurban"
"4206","Property_Area","Semiurban"
"4207","Property_Area","Rural"
"4208","Property_Area","Rural"
"4209","Property_Area","Semiurban"
"4210","Property_Area","Rural"
"4211","Property_Area","Semiurban"
"4212","Property_Area","Semiurban"
"4213","Property_Area","Semiurban"
"4214","Property_Area","Semiurban"
"4215","Property_Area","Rural"
"4216","Property_Area","Urban"
"4217","Property_Area","Rural"
"4218","Property_Area","Semiurban"
"4219","Property_Area","Urban"
"4220","Property_Area","Rural"
"4221","Property_Area","Urban"
"4222","Property_Area","Semiurban"
"4223","Property_Area","Rural"
"4224","Property_Area","Rural"
"4225","Property_Area","Semiurban"
"4226","Property_Area","Semiurban"
"4227","Property_Area","Semiurban"
"4228","Property_Area","Urban"
"4229","Property_Area","Semiurban"
"4230","Property_Area","Rural"
"4231","Property_Area","Semiurban"
"4232","Property_Area","Rural"
"4233","Property_Area","Semiurban"
"4234","Property_Area","Rural"
"4235","Property_Area","Rural"
"4236","Property_Area","Rural"
"4237","Property_Area","Urban"
"4238","Property_Area","Urban"
"4239","Property_Area","Rural"
"4240","Property_Area","Semiurban"
"4241","Property_Area","Urban"
"4242","Property_Area","Semiurban"
"4243","Property_Area","Semiurban"
"4244","Property_Area","Semiurban"
"4245","Property_Area","Semiurban"
"4246","Property_Area","Semiurban"
"4247","Property_Area","Rural"
"4248","Property_Area","Semiurban"
"4249","Property_Area","Urban"
"4250","Property_Area","Rural"
"4251","Property_Area","Urban"
"4252","Property_Area","Rural"
"4253","Property_Area","Urban"
"4254","Property_Area","Urban"
"4255","Property_Area","Urban"
"4256","Property_Area","Urban"
"4257","Property_Area","Urban"
"4258","Property_Area","Semiurban"
"4259","Property_Area","Semiurban"
"4260","Property_Area","Urban"
"4261","Property_Area","Semiurban"
"4262","Property_Area","Urban"
"4263","Property_Area","Rural"
"4264","Property_Area","Urban"
"4265","Property_Area","Semiurban"
"4266","Property_Area","Urban"
"4267","Property_Area","Semiurban"
"4268","Property_Area","Rural"
"4269","Property_Area","Rural"
"4270","Property_Area","Rural"
"4271","Property_Area","Urban"
"4272","Property_Area","Semiurban"
"4273","Property_Area","Semiurban"
"4274","Property_Area","Semiurban"
"4275","Property_Area","Semiurban"
"4276","Property_Area","Semiurban"
"4277","Property_Area","Semiurban"
"4278","Property_Area","Rural"
"4279","Property_Area","Urban"
"4280","Property_Area","Rural"
"4281","Property_Area","Rural"
"4282","Property_Area","Semiurban"
"4283","Property_Area","Rural"
"4284","Property_Area","Urban"
"4285","Property_Area","Urban"
"4286","Property_Area","Rural"
"4287","Property_Area","Urban"
"4288","Property_Area","Rural"
"4289","Property_Area","Semiurban"
"4290","Property_Area","Urban"
"4291","Property_Area","Semiurban"
"4292","Property_Area","Rural"
"4293","Property_Area","Rural"
"4294","Property_Area","Rural"
"4295","Property_Area","Rural"
"4296","Property_Area","Urban"
"4297","Property_Area","Urban"
"4298","Property_Area","Semiurban"
"4299","Loan_Status","Y"
"4300","Loan_Status","N"
"4301","Loan_Status","Y"
"4302","Loan_Status","Y"
"4303","Loan_Status","Y"
"4304","Loan_Status","Y"
"4305","Loan_Status","Y"
"4306","Loan_Status","N"
"4307","Loan_Status","Y"
"4308","Loan_Status","N"
"4309","Loan_Status","Y"
"4310","Loan_Status","Y"
"4311","Loan_Status","Y"
"4312","Loan_Status","N"
"4313","Loan_Status","Y"
"4314","Loan_Status","Y"
"4315","Loan_Status","Y"
"4316","Loan_Status","N"
"4317","Loan_Status","N"
"4318","Loan_Status","Y"
"4319","Loan_Status","N"
"4320","Loan_Status","Y"
"4321","Loan_Status","N"
"4322","Loan_Status","N"
"4323","Loan_Status","N"
"4324","Loan_Status","Y"
"4325","Loan_Status","Y"
"4326","Loan_Status","Y"
"4327","Loan_Status","N"
"4328","Loan_Status","Y"
"4329","Loan_Status","N"
"4330","Loan_Status","N"
"4331","Loan_Status","N"
"4332","Loan_Status","Y"
"4333","Loan_Status","N"
"4334","Loan_Status","Y"
"4335","Loan_Status","N"
"4336","Loan_Status","Y"
"4337","Loan_Status","Y"
